	SK_ID_CURR	TARGET	NAME_CONTRACT_TYPE	CODE_GENDER	FLAG_OWN_CAR	FLAG_OWN_REALTY	CNT_CHILDREN	AMT_INCOME_TOTAL	AMT_CREDIT	AMT_ANNUITY	AMT_GOODS_PRICE	NAME_TYPE_SUITE	NAME_INCOME_TYPE	NAME_EDUCATION_TYPE	NAME_FAMILY_STATUS	NAME_HOUSING_TYPE	REGION_POPULATION_RELATIVE	DAYS_BIRTH	DAYS_EMPLOYED	DAYS_REGISTRATION	DAYS_ID_PUBLISH	OWN_CAR_AGE	FLAG_MOBIL	FLAG_EMP_PHONE	FLAG_WORK_PHONE	FLAG_CONT_MOBILE	FLAG_PHONE	FLAG_EMAIL	OCCUPATION_TYPE	CNT_FAM_MEMBERS	REGION_RATING_CLIENT	REGION_RATING_CLIENT_W_CITY	WEEKDAY_APPR_PROCESS_START	HOUR_APPR_PROCESS_START	REG_REGION_NOT_LIVE_REGION	REG_REGION_NOT_WORK_REGION	LIVE_REGION_NOT_WORK_REGION	REG_CITY_NOT_LIVE_CITY	REG_CITY_NOT_WORK_CITY	LIVE_CITY_NOT_WORK_CITY	ORGANIZATION_TYPE	EXT_SOURCE_1	EXT_SOURCE_2	EXT_SOURCE_3	APARTMENTS_AVG	BASEMENTAREA_AVG	YEARS_BEGINEXPLUATATION_AVG	YEARS_BUILD_AVG	COMMONAREA_AVG	ELEVATORS_AVG	ENTRANCES_AVG	FLOORSMAX_AVG	FLOORSMIN_AVG	LANDAREA_AVG	LIVINGAPARTMENTS_AVG	LIVINGAREA_AVG	NONLIVINGAPARTMENTS_AVG	NONLIVINGAREA_AVG	APARTMENTS_MODE	BASEMENTAREA_MODE	YEARS_BEGINEXPLUATATION_MODE	YEARS_BUILD_MODE	COMMONAREA_MODE	ELEVATORS_MODE	ENTRANCES_MODE	FLOORSMAX_MODE	FLOORSMIN_MODE	LANDAREA_MODE	LIVINGAPARTMENTS_MODE	LIVINGAREA_MODE	NONLIVINGAPARTMENTS_MODE	NONLIVINGAREA_MODE	APARTMENTS_MEDI	BASEMENTAREA_MEDI	YEARS_BEGINEXPLUATATION_MEDI	YEARS_BUILD_MEDI	COMMONAREA_MEDI	ELEVATORS_MEDI	ENTRANCES_MEDI	FLOORSMAX_MEDI	FLOORSMIN_MEDI	LANDAREA_MEDI	LIVINGAPARTMENTS_MEDI	LIVINGAREA_MEDI	NONLIVINGAPARTMENTS_MEDI	NONLIVINGAREA_MEDI	FONDKAPREMONT_MODE	HOUSETYPE_MODE	TOTALAREA_MODE	WALLSMATERIAL_MODE	EMERGENCYSTATE_MODE	OBS_30_CNT_SOCIAL_CIRCLE	DEF_30_CNT_SOCIAL_CIRCLE	OBS_60_CNT_SOCIAL_CIRCLE	DEF_60_CNT_SOCIAL_CIRCLE	DAYS_LAST_PHONE_CHANGE	FLAG_DOCUMENT_2	FLAG_DOCUMENT_3	FLAG_DOCUMENT_4	FLAG_DOCUMENT_5	FLAG_DOCUMENT_6	FLAG_DOCUMENT_7	FLAG_DOCUMENT_8	FLAG_DOCUMENT_9	FLAG_DOCUMENT_10	FLAG_DOCUMENT_11	FLAG_DOCUMENT_12	FLAG_DOCUMENT_13	FLAG_DOCUMENT_14	FLAG_DOCUMENT_15	FLAG_DOCUMENT_16	FLAG_DOCUMENT_17	FLAG_DOCUMENT_18	FLAG_DOCUMENT_19	FLAG_DOCUMENT_20	FLAG_DOCUMENT_21	AMT_REQ_CREDIT_BUREAU_HOUR	AMT_REQ_CREDIT_BUREAU_DAY	AMT_REQ_CREDIT_BUREAU_WEEK	AMT_REQ_CREDIT_BUREAU_MON	AMT_REQ_CREDIT_BUREAU_QRT	AMT_REQ_CREDIT_BUREAU_YEAR
30	100035	0	Cash loans	F	N	Y	0	292500.0	665892.0	24592.5	477000.0	Unaccompanied	Commercial associate	Secondary / secondary special	Civil marriage	House / apartment	0.025164	-15280	-2668	-5266.0	-3787		1	1	0	1	0	1		2.0	2	2	WEDNESDAY	13	0	0	0	0	0	0	Business Entity Type 3		0.479987342189869	0.4101025731788671	0.0124		0.9697			0.0	0.069	0.0417				0.0149		0.0	0.0126		0.9697			0.0	0.069	0.0417				0.0155		0.0	0.0125		0.9697			0.0	0.069	0.0417				0.0152		0.0		block of flats	0.0117	Others	No	0.0	0.0	0.0	0.0	-1634.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	5.0
31	100036	0	Cash loans	F	N	Y	0	112500.0	512064.0	25033.5	360000.0	Family	Working	Secondary / secondary special	Civil marriage	House / apartment	0.008575	-11144	-1104	-7846.0	-2904		1	1	0	1	0	0	Private service staff	2.0	2	2	TUESDAY	12	0	0	0	0	0	0	Services	0.2744223724911185	0.6273004007953609		0.3670000000000001	0.3751	0.9901			0.28	0.4828	0.375		0.1569		0.2574			0.3739	0.3893	0.9901			0.282	0.4828	0.375		0.1604		0.2682			0.3706	0.3751	0.9901			0.28	0.4828	0.375		0.1596		0.262				block of flats	0.3388	Block	No	2.0	0.0	2.0	0.0	-397.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	2.0	5.0
32	100037	0	Cash loans	F	N	N	0	90000.0	199008.0	20893.5	180000.0	Unaccompanied	Working	Secondary / secondary special	Civil marriage	House / apartment	0.010032	-12974	-4404	-7123.0	-4464		1	1	1	1	0	0	Laborers	2.0	2	2	SATURDAY	11	0	0	0	0	0	0	Business Entity Type 2		0.5594667916353414	0.7981372313187245	0.0928		0.9801			0.0	0.2069	0.1667				0.0602		0.0436	0.0945		0.9801			0.0	0.2069	0.1667				0.0627		0.0461	0.0937		0.9801			0.0	0.2069	0.1667				0.0613		0.0445		block of flats	0.0684	Panel	No	0.0	0.0	0.0	0.0	-2766.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	2.0
33	100039	0	Cash loans	M	Y	N	1	360000.0	733315.5	39069.0	679500.0	Unaccompanied	Commercial associate	Secondary / secondary special	Married	House / apartment	0.015221	-11694	-2060	-3557.0	-3557	3.0	1	1	0	1	0	0	Drivers	3.0	2	2	THURSDAY	10	0	0	0	1	1	0	Self-employed		0.3217448956617718	0.4118485559242397																																																2.0	0.0	2.0	0.0	-697.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	1.0
34	100040	0	Cash loans	F	N	Y	0	135000.0	1125000.0	32895.0	1125000.0	Unaccompanied	State servant	Higher education	Married	House / apartment	0.0196889999999999	-15997	-4585	-5735.0	-4067		1	1	0	1	0	0	Core staff	2.0	2	2	FRIDAY	14	0	0	0	0	0	0	Security Ministries		0.1724975081477771		0.0825	0.0804	0.9762	0.6736	0.0056	0.0	0.1379	0.1667	0.2083	0.038	0.0672	0.0637	0.0	0.0	0.084	0.0835	0.9762	0.6864	0.0057	0.0	0.1379	0.1667	0.2083	0.0389	0.0735	0.0664	0.0	0.0	0.0833	0.0804	0.9762	0.6779999999999999	0.0057	0.0	0.1379	0.1667	0.2083	0.0387	0.0684	0.0648	0.0	0.0	reg oper account	block of flats	0.0532	Stone, brick	No	0.0	0.0	0.0	0.0	-3019.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
35	100041	0	Cash loans	F	N	N	0	112500.0	450000.0	44509.5	450000.0	Unaccompanied	Working	Higher education	Married	House / apartment	0.008575	-12158	-1275	-6265.0	-2009		1	1	1	1	1	0	Sales staff	2.0	2	2	MONDAY	19	0	0	0	0	0	0	Self-employed		0.6631580756296298	0.6785676886853644	0.0948	0.0792	0.9861	0.8096		0.0	0.1724	0.1667		0.0888		0.0582			0.0966	0.0822	0.9861	0.8171		0.0	0.1724	0.1667		0.0908		0.0606			0.0958	0.0792	0.9861	0.8121		0.0	0.1724	0.1667		0.0903		0.0592			reg oper account	block of flats	0.0749	Stone, brick	No	0.0	0.0	0.0	0.0	-1285.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
36	100043	0	Cash loans	F	N	Y	2	198000.0	641173.5	23157.0	553500.0	Unaccompanied	Commercial associate	Secondary / secondary special	Married	House / apartment	0.01885	-17199	-768	-63.0	-735		1	1	1	1	1	0	Private service staff	4.0	2	2	THURSDAY	13	0	0	0	0	0	0	Other	0.8427634659543568	0.6816988025574287	0.7544061731797895																																																0.0	0.0	0.0	0.0	-2411.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	1.0
37	100044	0	Cash loans	M	N	Y	0	121500.0	454500.0	15151.5	454500.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.030755	-21077	-1288	-5474.0	-4270		1	1	0	1	1	0	Drivers	2.0	2	2	FRIDAY	10	0	0	0	0	1	1	Transport: type 4	0.8045861213121414	0.7197985370372056	0.722392890081304																																																0.0	0.0	0.0	0.0	-1541.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	0.0
38	100045	0	Cash loans	F	N	Y	0	99000.0	247275.0	17338.5	225000.0	Unaccompanied	Pensioner	Secondary / secondary special	Married	House / apartment	0.006207	-23920	365243	-9817.0	-4969		1	0	0	1	1	0		2.0	2	2	FRIDAY	11	0	0	0	0	0	0	XNA		0.6507647995068742	0.7517237147741489			0.9851			0.04	0.0345	0.3333		0.0566		0.0922					0.9851			0.0403	0.0345	0.3333		0.0579		0.096					0.9851			0.04	0.0345	0.3333		0.0576		0.0938				block of flats	0.0786	Stone, brick	No	0.0	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	2.0
39	100046	0	Revolving loans	M	Y	Y	0	180000.0	540000.0	27000.0	540000.0	Unaccompanied	Working	Higher education	Married	House / apartment	0.025164	-16126	-1761	-8236.0	-4292	3.0	1	1	0	1	0	0	Managers	2.0	2	2	TUESDAY	8	0	0	0	0	0	0	Business Entity Type 3		0.7380532835697358	0.6058362647264226	0.0814	0.0994	0.9831	0.7688	0.0142	0.0	0.2069	0.1667	0.2083	0.1404	0.0656	0.0771	0.0039	0.0227	0.083	0.1032	0.9831	0.7779	0.0143	0.0	0.2069	0.1667	0.2083	0.1436	0.0716	0.0804	0.0039	0.0241	0.0822	0.0994	0.9831	0.7719	0.0143	0.0	0.2069	0.1667	0.2083	0.1429	0.0667	0.0785	0.0039	0.0232	org spec account	block of flats	0.0734	Stone, brick	No	1.0	0.0	1.0	0.0	-540.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	1.0
40	100047	1	Cash loans	M	N	Y	0	202500.0	1193580.0	35028.0	855000.0	Unaccompanied	Commercial associate	Secondary / secondary special	Married	House / apartment	0.025164	-17482	-1262	-1182.0	-1029		1	1	0	1	0	0	Laborers	2.0	2	2	TUESDAY	9	0	0	0	0	0	0	Business Entity Type 3		0.306840586048305	0.3201633668633456	0.1309	0.125	0.996	0.9456	0.0822	0.16	0.1379	0.25	0.2917	0.0142	0.1059	0.1267	0.0039	0.0078	0.1334	0.1297	0.996	0.9477	0.083	0.1611	0.1379	0.25	0.2917	0.0145	0.1157	0.132	0.0039	0.0082	0.1322	0.125	0.996	0.9463	0.0827	0.16	0.1379	0.25	0.2917	0.0144	0.1077	0.129	0.0039	0.0079	org spec account	block of flats	0.1463	Stone, brick	No	0.0	0.0	0.0	0.0	-1075.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	2.0	0.0	4.0
41	100048	0	Cash loans	F	N	Y	0	202500.0	604152.0	29196.0	540000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.009175	-16971	-475	-3148.0	-513		1	1	0	1	1	0	Laborers	2.0	2	2	MONDAY	12	0	1	1	0	1	1	Industry: type 1		0.0373152355612163																																																	4.0	0.0	4.0	0.0	-458.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	5.0
42	100049	1	Cash loans	F	N	N	0	135000.0	288873.0	16258.5	238500.0	Unaccompanied	Working	Secondary / secondary special	Civil marriage	House / apartment	0.007305	-13384	-3597	-45.0	-4409		1	1	1	1	1	0	Sales staff	2.0	3	3	THURSDAY	11	0	0	0	0	0	0	Self-employed	0.4682080567974757	0.6742032101473874	0.3996756156233169																																																1.0	0.0	1.0	0.0	-1480.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	2.0
43	100050	0	Cash loans	F	N	Y	0	108000.0	746280.0	42970.5	675000.0	Unaccompanied	Pensioner	Higher education	Single / not married	House / apartment	0.010966	-23548	365243	-5745.0	-4576		1	0	0	1	0	0		1.0	2	2	WEDNESDAY	9	0	0	0	0	0	0	XNA		0.7661378050275851	0.6848276586890367	0.2186	0.1232	0.9851	0.7959999999999999	0.0528	0.24	0.2069	0.3333	0.375	0.1154	0.1774	0.2113	0.0039	0.0051	0.2227	0.1279	0.9851	0.804	0.0533	0.2417	0.2069	0.3333	0.375	0.1181	0.1938	0.2202	0.0039	0.0054	0.2207	0.1232	0.9851	0.7987	0.0531	0.24	0.2069	0.3333	0.375	0.1175	0.1804	0.2151	0.0039	0.0052	reg oper spec account	block of flats	0.1903	Panel	No	0.0	0.0	0.0	0.0	-491.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	3.0
44	100051	0	Cash loans	M	N	Y	0	202500.0	661702.5	48280.5	598500.0	Unaccompanied	Working	Secondary / secondary special	Civil marriage	House / apartment	0.007114	-9827	-758	-4166.0	-2380		1	1	1	1	0	0		2.0	2	2	WEDNESDAY	12	0	0	0	0	1	1	Business Entity Type 3		0.6315186311742824																																																	1.0	0.0	1.0	0.0	-556.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
45	100052	0	Revolving loans	F	N	Y	1	90000.0	180000.0	9000.0	180000.0	Family	Working	Secondary / secondary special	Civil marriage	House / apartment	0.009334	-7974	-895	-6591.0	-642		1	1	1	1	0	0	Sales staff	3.0	2	2	MONDAY	10	0	0	0	0	0	0	Self-employed		0.535542260363498																																																	1.0	1.0	1.0	1.0	-462.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
46	100053	0	Cash loans	F	N	Y	0	202500.0	305221.5	17649.0	252000.0	Family	Pensioner	Secondary / secondary special	Single / not married	House / apartment	0.0196889999999999	-20373	365243	-7760.0	-1993		1	0	0	1	0	0		1.0	2	2	MONDAY	8	0	0	0	0	0	0	XNA		0.2476647173356162	0.475849908720221																																																0.0	0.0	0.0	0.0	-649.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	2.0	4.0
47	100054	0	Cash loans	F	N	Y	0	99000.0	260640.0	26838.0	225000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.022625	-20121	-5332	-9197.0	-3283		1	1	1	1	1	0	Medicine staff	2.0	2	2	WEDNESDAY	16	0	0	0	0	1	1	Business Entity Type 3		0.0892406534424171	0.7281412993111438																																																4.0	0.0	4.0	0.0	-1247.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	2.0
48	100055	0	Cash loans	F	N	N	0	130500.0	1350000.0	37255.5	1350000.0	Unaccompanied	State servant	Secondary / secondary special	Married	House / apartment	0.020713	-19727	-4411	-6225.0	-3199		1	1	1	1	1	0	Managers	2.0	3	3	THURSDAY	10	0	0	0	0	0	0	Government	0.7104273289168539	0.5891866296961207	0.4668640059537032																																																0.0	0.0	0.0	0.0	-784.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
49	100056	0	Cash loans	M	Y	Y	0	360000.0	1506816.0	49927.5	1350000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.010006	-18264	-9523	-5504.0	-1797	3.0	1	1	0	1	0	0	Laborers	2.0	2	2	THURSDAY	10	0	0	0	0	1	1	Transport: type 2		0.5239340474953537																																																	1.0	1.0	1.0	1.0	-1498.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
50	100058	0	Revolving loans	F	N	Y	0	54000.0	135000.0	6750.0	135000.0	Unaccompanied	State servant	Higher education	Married	House / apartment	0.0145199999999999	-12406	-1176	-1149.0	-2576		1	1	0	0	0	0	Core staff	2.0	2	2	THURSDAY	9	0	0	0	0	0	0	School	0.6562248044601879	0.4508497225560816	0.4794489811780563	0.0664	0.0442	0.998			0.08	0.0552	0.4083	0.45	0.0085		0.0651		0.016	0.0441	0.0306	0.998			0.0806	0.069	0.375	0.4167	0.0078		0.0487		0.0168	0.0822	0.0408	0.998			0.08	0.069	0.375	0.4167	0.0087		0.0747		0.0163		block of flats	0.0403	Panel	No	0.0	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
51	100059	0	Cash loans	M	Y	Y	1	540000.0	675000.0	34596.0	675000.0	Unaccompanied	Commercial associate	Higher education	Married	House / apartment	0.026392	-18632	-6977	-3904.0	-1937	7.0	1	1	0	1	1	0	Managers	3.0	2	2	TUESDAY	10	0	0	0	0	0	0	Services	0.3115099249880457	0.7133545848531052	0.3092753558842053	0.5309	0.2491	0.9811	0.7416		0.88	0.3793	0.4583	0.0	0.3977		0.5878		0.0487	0.541	0.2585	0.9811	0.7517		0.8862	0.3793	0.4583	0.0	0.4067		0.6124		0.0516	0.5361	0.2491	0.9811	0.7451		0.88	0.3793	0.4583	0.0	0.4046		0.5983		0.0498		block of flats	0.5149	Panel	No	2.0	0.0	2.0	0.0	-1285.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0.0	0.0	3.0
52	100060	0	Cash loans	M	Y	N	0	76500.0	454500.0	14661.0	454500.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.028663	-12282	-778	-1824.0	-1992	13.0	1	1	1	1	0	0		2.0	2	2	TUESDAY	10	0	0	0	0	0	0	Emergency	0.2445616325354615	0.705947456699447	0.7992967832109371	0.0227		0.9806				0.1034	0.0417				0.0114		0.0226	0.0231		0.9806				0.1034	0.0417				0.0119		0.0239	0.0229		0.9806				0.1034	0.0417				0.0116		0.023		block of flats	0.0139	Stone, brick	No	4.0	0.0	4.0	0.0	-466.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	0.0
53	100061	0	Cash loans	F	N	Y	2	225000.0	314055.0	16164.0	238500.0	Unaccompanied	Commercial associate	Higher education	Married	House / apartment	0.006629	-10473	-1392	-2025.0	-1240		1	1	0	1	0	0	Core staff	4.0	2	2	THURSDAY	3	0	0	0	1	1	0	Self-employed	0.1895957995501827	0.7029791046049891	0.7016957740576931																																																0.0	0.0	0.0	0.0	-570.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	5.0
54	100062	0	Cash loans	M	Y	N	0	81000.0	675000.0	32472.0	675000.0	Unaccompanied	Pensioner	Secondary / secondary special	Married	House / apartment	0.010006	-18611	365243	-6936.0	-2142	8.0	1	0	0	1	1	0		2.0	2	2	TUESDAY	17	0	0	0	0	0	0	XNA		0.6628649268152181	0.7380196196295241	0.2165	0.1678	0.9846	0.7892		0.24	0.2069	0.3333	0.375	0.1071				0.0151	0.2206	0.1741	0.9846	0.7975		0.2417	0.2069	0.3333	0.375	0.1095				0.016	0.2186	0.1678	0.9846	0.792		0.24	0.2069	0.3333	0.375	0.1089				0.0154	reg oper account	block of flats	0.2048	Panel	No	0.0	0.0	0.0	0.0	-462.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	2.0
55	100063	0	Cash loans	F	N	Y	0	180000.0	837427.5	45558.0	666000.0	Unaccompanied	Working	Higher education	Married	House / apartment	0.022625	-12955	-4106	-7054.0	-5164		1	1	0	1	1	1	Managers	2.0	2	2	MONDAY	15	0	0	0	0	0	0	Medicine	0.5527719020519871	0.6166372926426479	0.0701088438273582	0.1186	0.066	0.9801	0.728	0.0385	0.04	0.0345	0.3333	0.0417	0.0606	0.0958	0.0822	0.0039	0.0002	0.1208	0.0685	0.9801	0.7387	0.0388	0.0403	0.0345	0.3333	0.0417	0.062	0.1047	0.0856	0.0039	0.0002	0.1197	0.066	0.9801	0.7316	0.0387	0.04	0.0345	0.3333	0.0417	0.0616	0.0975	0.0837	0.0039	0.0002	reg oper spec account	block of flats	0.0857	Stone, brick	No	1.0	1.0	1.0	1.0	-1547.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	4.0
56	100064	0	Cash loans	F	N	N	0	67500.0	298728.0	15381.0	202500.0	Family	Pensioner	Secondary / secondary special	Single / not married	Municipal apartment	0.019101	-21621	365243	-2019.0	-1344		1	0	0	1	0	0		1.0	2	2	MONDAY	9	0	0	0	0	0	0	XNA		0.6227082733555896	0.1694287272664794																																																0.0	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
57	100068	0	Revolving loans	M	N	Y	0	81000.0	247500.0	12375.0	247500.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.031329	-18248	-2351	-4375.0	-1721		1	1	1	1	1	0	Security staff	2.0	2	2	WEDNESDAY	14	0	0	0	0	1	1	Security	0.2377197192577024	0.6091352920795285	0.5136937663039473	0.1227	0.1572	0.9886	0.8436	0.0029	0.0	0.3448	0.1667	0.2083	0.0554	0.0992	0.1177	0.0039	0.0052	0.125	0.1631	0.9886	0.8497	0.0029	0.0	0.3448	0.1667	0.2083	0.0566	0.1084	0.1226	0.0039	0.0055	0.1239	0.1572	0.9886	0.8457	0.0029	0.0	0.3448	0.1667	0.2083	0.0563	0.1009	0.1198	0.0039	0.0053	org spec account	block of flats	0.0926	Panel	No	2.0	0.0	2.0	0.0	-167.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
58	100069	0	Cash loans	M	Y	Y	1	360000.0	640458.0	27265.5	517500.0	Unaccompanied	Working	Secondary / secondary special	Separated	House / apartment	0.00733	-14186	-1743	-2128.0	-4982	10.0	1	1	0	1	0	0	Laborers	2.0	2	2	MONDAY	11	0	1	1	0	1	1	Transport: type 4		0.2567370429595146	0.7076993447402619																																																0.0	0.0	0.0	0.0	-112.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	3.0
59	100070	0	Cash loans	M	Y	Y	0	540000.0	1227901.5	46899.0	1129500.0	Unaccompanied	Working	Higher education	Widow	House / apartment	0.032561	-20544	-2091	-6846.0	-566	2.0	1	1	1	1	0	0	Managers	1.0	1	1	TUESDAY	14	0	0	0	0	0	0	Business Entity Type 3		0.6535972121081295	0.3392876999089139	0.0256	0.0	0.9354	0.116	0.0076	0.0	0.1172	0.1	0.1417	0.0664	0.0202	0.0305	0.0039	0.0084	0.0063	0.0	0.9136	0.0	0.0006	0.0	0.069	0.0833	0.125	0.0819	0.0055	0.0072	0.0	0.0	0.0104	0.0	0.9136	0.0	0.0015	0.0	0.069	0.0833	0.125	0.0815	0.0086	0.0069999999999999	0.0039	0.0013	reg oper account	block of flats	0.0058	Stone, brick	No	0.0	0.0	0.0	0.0	-1377.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
60	100071	0	Cash loans	F	N	Y	0	180000.0	1663987.5	86989.5	1588500.0	Family	Commercial associate	Secondary / secondary special	Married	House / apartment	0.018801	-20121	-2446	-6755.0	-2177		1	1	0	1	0	0	Accountants	2.0	2	2	MONDAY	12	0	0	0	0	0	0	Industry: type 11		0.5706663563799912	0.6971469077844458	0.0876	0.0496	0.9841	0.7824	0.0096	0.04	0.0345	0.4583	0.5	0.0208	0.0698	0.0767	0.0077	0.021	0.0893	0.0515	0.9841	0.7909	0.0097	0.0403	0.0345	0.4583	0.5	0.0213	0.0762	0.0799	0.0078	0.0222	0.0885	0.0496	0.9841	0.7853	0.0097	0.04	0.0345	0.4583	0.5	0.0212	0.071	0.0781	0.0078	0.0214	reg oper spec account	block of flats	0.0701	Stone, brick	No	0.0	0.0	0.0	0.0	-1572.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	2.0	0.0	1.0
61	100072	0	Cash loans	M	N	N	0	180000.0	1080000.0	44118.0	1080000.0	Unaccompanied	Working	Incomplete higher	Single / not married	With parents	0.010006	-7907	-1324	-4557.0	-586		1	1	0	1	0	1	Sales staff	1.0	2	1	TUESDAY	9	0	0	0	0	0	0	Trade: type 2		0.0265407750366898	0.434733248750173	0.0928	0.0955	0.9856	0.8028	0.013	0.0	0.2069	0.1667	0.2083	0.1147	0.0756	0.0913	0.0	0.0	0.0945	0.0991	0.9856	0.8105	0.0131	0.0	0.2069	0.1667	0.2083	0.1173	0.0826	0.0951	0.0	0.0	0.0937	0.0955	0.9856	0.8054	0.0131	0.0	0.2069	0.1667	0.2083	0.1167	0.077	0.0929	0.0	0.0	reg oper account	block of flats	0.0804	Panel	No	0.0	0.0	0.0	0.0	-725.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	4.0
62	100073	0	Cash loans	M	Y	Y	0	324000.0	1130760.0	40189.5	810000.0	Unaccompanied	Pensioner	Higher education	Civil marriage	House / apartment	0.01885	-22843	365243	-1042.0	-3967	10.0	1	0	0	1	0	0		2.0	2	2	THURSDAY	9	0	0	0	0	0	0	XNA		0.7330511930996613	0.2340151665320674	0.1928	0.2309	0.9955			0.16	0.1379	0.6667		0.1427		0.2818		0.1341	0.1964	0.2396	0.9955			0.1611	0.1379	0.6667		0.1459		0.2936		0.142	0.1947	0.2309	0.9955			0.16	0.1379	0.6667		0.1452		0.2869		0.1369		block of flats	0.2522	Stone, brick	No	0.0	0.0	0.0	0.0	-2385.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	1.0
63	100075	0	Cash loans	F	N	N	0	112500.0	95940.0	10462.5	90000.0	Family	Working	Higher education	Single / not married	House / apartment	0.00496	-12240	-3720	-5246.0	-4541		1	1	0	1	0	0		1.0	2	2	MONDAY	14	0	0	0	0	0	0	University	0.2996061411205129	0.6645439411246608	0.4920600938649263																																																0.0	0.0	0.0	0.0	-280.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	5.0
